epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
27,2026-05-07 14:25:49,79.4,0.119273,0.192009,8.32e-05,0.585442,0.688883,0.980836,0.937876,0.990748,0.691087,0.882081,0.183157,0.995351,0.809187,0.937023,0.204008,0.999013,0.748629,0.936884,0.202038,0.991718,0.899618,0.937876,0.212466,0.995676,0.654579,0.945635,0.466437,0
28,2026-05-07 14:27:08,79.2,0.119739,0.183116,8.21e-05,0.592082,0.814357,0.985019,0.943973,0.994334,0.697036,0.905599,0.173612,0.997158,0.809704,0.950214,0.185712,0.99677,0.795616,0.957261,0.199087,0.997547,0.844533,0.943973,0.186151,0.997969,0.67358,0.954336,0.815156,0
29,2026-05-07 14:28:28,79.3,0.123489,0.182651,8.08e-05,0.595623,0.784163,0.985219,0.944823,0.994391,0.700413,0.90688,0.179575,0.997187,0.811519,0.9509,0.195742,0.996987,0.792615,0.957724,0.202694,0.997387,0.849004,0.944823,0.195259,0.998047,0.672785,0.954715,0.724989,0
30,2026-05-07 14:29:47,79.8,0.116227,0.187568,7.96e-05,0.589812,0.741186,0.98431,0.957125,0.993612,0.6947,0.90145,0.173285,0.996795,0.806547,0.947913,0.196519,0.998695,0.819593,0.939716,0.203277,0.994903,0.81201,0.957125,0.199907,0.99753,0.675906,0.952584,0.595069,0
31,2026-05-07 14:31:06,78.4,0.121581,0.180716,7.83e-05,0.6007,0.747747,0.985176,0.946057,0.994828,0.71304,0.907483,0.181577,0.997407,0.825311,0.951276,0.205504,0.997855,0.80525,0.957235,0.21305,0.996959,0.861499,0.946057,0.214198,0.997621,0.683959,0.950908,0.608374,1
32,2026-05-07 14:32:29,77.6,0.125147,0.250253,7.70e-05,0.538754,0.551339,0.970651,0.953749,0.978803,0.620782,0.847606,0.147875,0.989253,0.747007,0.916551,0.165456,0.99855,0.723751,0.884607,0.156933,0.980199,0.79447,0.953749,0.178043,0.933682,0.595215,0.891258,0.167545,0
33,2026-05-07 14:33:46,77.5,0.115063,0.177246,7.57e-05,0.600814,0.844444,0.985478,0.95369,0.994254,0.710064,0.908213,0.184166,0.997118,0.822625,0.951613,0.203104,0.997617,0.821107,0.950061,0.242356,0.99662,0.837955,0.95369,0.199361,0.997909,0.692969,0.955353,0.88501,1
34,2026-05-07 14:35:09,77.5,0.120825,0.189609,7.43e-05,0.587523,0.800579,0.98412,0.943737,0.99421,0.697982,0.900695,0.163893,0.997096,0.814835,0.947507,0.180675,0.998569,0.774988,0.952039,0.192119,0.995628,0.87756,0.943737,0.182521,0.997841,0.671331,0.951366,0.779039,0
35,2026-05-07 14:36:27,77.5,0.114556,0.174823,7.30e-05,0.604818,0.827689,0.985983,0.951466,0.994669,0.717838,0.911472,0.185143,0.997327,0.82868,0.953494,0.202836,0.997857,0.811135,0.956013,0.215478,0.996797,0.860813,0.951466,0.201217,0.998101,0.695896,0.955967,0.831204,1
36,2026-05-07 14:37:49,77.6,0.113959,0.192163,7.16e-05,0.57999,0.711694,0.981969,0.927274,0.993798,0.691006,0.89036,0.158603,0.996889,0.809388,0.941679,0.179294,0.9978,0.75588,0.957367,0.180726,0.99598,0.890218,0.927274,0.193593,0.997848,0.663523,0.948032,0.523528,0
37,2026-05-07 14:39:07,77.6,0.121574,0.188789,7.02e-05,0.590856,0.766589,0.983827,0.943484,0.993812,0.699789,0.899276,0.173504,0.996896,0.811726,0.946688,0.191037,0.99856,0.774097,0.950809,0.1937,0.995237,0.874417,0.943484,0.19953,0.996955,0.672176,0.950998,0.676595,0
38,2026-05-07 14:40:24,77.5,0.113548,0.181077,6.87e-05,0.592041,0.83323,0.985743,0.950851,0.994161,0.695039,0.908621,0.172463,0.997071,0.80685,0.951911,0.18785,0.996066,0.831693,0.9535,0.2091,0.998079,0.803438,0.950851,0.184138,0.998285,0.68513,0.955903,0.858656,0
39,2026-05-07 14:41:42,77.6,0.116281,0.173746,6.73e-05,0.601695,0.81472,0.985806,0.95005,0.994821,0.703543,0.909917,0.191624,0.997403,0.815976,0.952601,0.211612,0.997693,0.805264,0.955849,0.241429,0.997113,0.851572,0.95005,0.206879,0.99816,0.681767,0.955613,0.806779,0
40,2026-05-07 14:43:00,77.6,0.110499,0.178989,6.58e-05,0.596831,0.813747,0.985659,0.963348,0.994295,0.708222,0.909915,0.172356,0.997139,0.820427,0.952623,0.187252,0.99872,0.834525,0.942721,0.216614,0.995563,0.822544,0.963348,0.188057,0.997914,0.691822,0.955996,0.793422,0
41,2026-05-07 14:44:17,77.5,0.112292,0.186493,6.43e-05,0.591623,0.815846,0.984169,0.951981,0.99346,0.706952,0.901338,0.166578,0.996719,0.820062,0.947838,0.185698,0.99894,0.795084,0.944396,0.206612,0.994508,0.864275,0.951981,0.187266,0.997382,0.680606,0.952603,0.814328,0
42,2026-05-07 14:45:35,77.6,0.11262,0.174403,6.28e-05,0.607255,0.748425,0.986136,0.952872,0.99475,0.715346,0.912262,0.194158,0.997367,0.825736,0.953918,0.217118,0.997683,0.820927,0.955525,0.237387,0.997052,0.848958,0.952872,0.210331,0.998224,0.690963,0.955654,0.598658,1
43,2026-05-07 14:46:58,77.6,0.109599,0.175121,6.13e-05,0.605457,0.707571,0.98632,0.953982,0.994719,0.717439,0.912888,0.186042,0.997352,0.826935,0.954297,0.207558,0.997811,0.82364,0.955139,0.218207,0.996893,0.848404,0.953982,0.211115,0.998155,0.700856,0.956579,0.465277,0
44,2026-05-07 14:48:15,77.6,0.111979,0.17742,5.98e-05,0.599656,0.739054,0.985519,0.949025,0.994562,0.700394,0.908311,0.190262,0.997273,0.810721,0.951795,0.210692,0.997877,0.794573,0.955206,0.222629,0.99667,0.84956,0.949025,0.212608,0.998085,0.670284,0.954928,0.591951,0
45,2026-05-07 14:49:33,77.4,0.113401,0.178757,5.82e-05,0.593324,0.828279,0.985744,0.947584,0.994396,0.70248,0.908999,0.168492,0.997189,0.817249,0.952127,0.178496,0.996299,0.82055,0.957438,0.198649,0.998081,0.833295,0.947584,0.179683,0.998277,0.693256,0.954887,0.836695,0
46,2026-05-07 14:50:50,77.5,0.10762,0.178671,5.67e-05,0.599684,0.812424,0.985613,0.950936,0.994537,0.721368,0.909632,0.168053,0.997261,0.83116,0.952434,0.180804,0.998759,0.795334,0.954411,0.182476,0.995767,0.883071,0.950936,0.184578,0.997987,0.686947,0.955098,0.795226,0
47,2026-05-07 14:52:08,77.6,0.113885,0.173159,5.52e-05,0.605187,0.812564,0.986009,0.949046,0.994569,0.725291,0.911212,0.179059,0.997277,0.833045,0.953318,0.197572,0.997996,0.800057,0.958153,0.221221,0.996558,0.883397,0.949046,0.19642,0.998006,0.698277,0.95597,0.783446,0
48,2026-05-07 14:53:25,77.4,0.106661,0.160047,5.36e-05,0.596463,0.844604,0.986671,0.960422,0.994842,0.725128,0.915499,0.148762,0.997414,0.833479,0.955699,0.160176,0.998235,0.837633,0.951487,0.160291,0.996594,0.841995,0.960422,0.162635,0.998098,0.703168,0.957643,0.873001,0
49,2026-05-07 14:54:43,77.6,0.113063,0.145304,5.21e-05,0.609549,0.822044,0.987044,0.95575,0.995188,0.726155,0.918226,0.184267,0.997588,0.833699,0.957164,0.201598,0.997573,0.832475,0.959006,0.221017,0.997603,0.849481,0.95575,0.19743,0.998275,0.699281,0.958394,0.808458,1
50,2026-05-07 14:56:06,77.4,0.109147,0.143647,5.05e-05,0.601772,0.764697,0.985578,0.942647,0.994996,0.728428,0.909404,0.167485,0.997491,0.836026,0.952336,0.181547,0.997291,0.81351,0.96281,0.179652,0.997692,0.87186,0.942647,0.18589,0.998136,0.698787,0.953406,0.641898,0
51,2026-05-07 14:57:24,77.6,0.104016,0.121031,4.89e-05,0.599024,0.820885,0.985675,0.950999,0.994843,0.723714,0.911653,0.161704,0.997414,0.832372,0.953537,0.173457,0.998206,0.811107,0.95664,0.168086,0.996624,0.869836,0.950999,0.1805,0.997928,0.700051,0.955587,0.807016,0
52,2026-05-07 14:58:41,77.0,0.104432,0.111661,4.74e-05,0.551666,0.826349,0.982485,0.962739,0.993278,0.584666,0.89255,0.177782,0.996627,0.717226,0.942918,0.194711,0.995172,0.887921,0.92449,0.217594,0.998086,0.626131,0.962739,0.183272,0.997625,0.632956,0.946737,0.899354,0
53,2026-05-07 14:59:58,77.0,0.114261,0.095223,4.58e-05,0.599037,0.838593,0.985942,0.956284,0.994417,0.709087,0.911414,0.176611,0.9972,0.81716,0.953425,0.18977,0.998147,0.814252,0.951276,0.208215,0.996255,0.840891,0.956284,0.192656,0.998059,0.679378,0.956705,0.879695,0
54,2026-05-07 15:01:15,77.7,0.100072,0.086874,4.43e-05,0.594923,0.839489,0.986312,0.952126,0.99487,0.713932,0.912778,0.158059,0.997428,0.822951,0.954214,0.171132,0.99769,0.821401,0.956842,0.171159,0.997166,0.851718,0.952126,0.173531,0.998089,0.68335,0.955347,0.87977,0
55,2026-05-07 15:02:33,77.5,0.10595,0.091926,4.28e-05,0.594834,0.829015,0.985874,0.95099,0.994919,0.702696,0.909918,0.171888,0.997453,0.810074,0.952556,0.185032,0.997842,0.795315,0.954869,0.192815,0.997063,0.840057,0.95099,0.190834,0.997864,0.676087,0.954824,0.856133,0
56,2026-05-07 15:03:50,77.6,0.096358,0.096758,4.12e-05,0.599769,0.835874,0.986867,0.961483,0.994987,0.712595,0.916408,0.170305,0.997487,0.81819,0.956168,0.183598,0.997887,0.845302,0.951504,0.180966,0.997087,0.812525,0.961483,0.188164,0.998077,0.695855,0.957952,0.853816,0
57,2026-05-07 15:05:08,77.5,0.096361,0.07666,3.97e-05,0.607904,0.854255,0.986669,0.953458,0.994754,0.730461,0.915019,0.178232,0.997369,0.837515,0.955406,0.18981,0.997822,0.821518,0.957886,0.199068,0.996917,0.869097,0.953458,0.190661,0.99807,0.710536,0.958328,0.893902,0
58,2026-05-07 15:06:25,77.4,0.097873,0.086813,3.82e-05,0.591918,0.844716,0.986045,0.962765,0.994586,0.704587,0.912743,0.158424,0.997285,0.818013,0.954185,0.17231,0.997022,0.861794,0.946266,0.189701,0.997549,0.793839,0.962765,0.166364,0.998145,0.69236,0.956613,0.885176,0
59,2026-05-07 15:07:43,77.5,0.097022,0.086826,3.67e-05,0.594321,0.84198,0.986076,0.955882,0.994772,0.714436,0.912494,0.156033,0.997379,0.822248,0.954053,0.16975,0.998423,0.812945,0.952777,0.168403,0.996337,0.851568,0.955882,0.173407,0.998072,0.689861,0.95638,0.8797,0
60,2026-05-07 15:09:00,77.6,0.089446,0.088287,3.52e-05,0.602425,0.838442,0.986962,0.963148,0.995025,0.71646,0.917497,0.173319,0.997506,0.822396,0.95678,0.185268,0.998004,0.843915,0.951006,0.184385,0.997009,0.817781,0.963148,0.187784,0.998207,0.695058,0.958421,0.861847,0
61,2026-05-07 15:10:18,77.6,0.086708,0.082538,3.37e-05,0.597293,0.844074,0.986601,0.957455,0.994915,0.718761,0.915499,0.157618,0.997451,0.823883,0.955701,0.170853,0.998242,0.825206,0.954495,0.17188,0.99666,0.848473,0.957455,0.172144,0.997842,0.694692,0.957332,0.880197,0
62,2026-05-07 15:11:36,77.5,0.093881,0.077977,3.23e-05,0.603455,0.850355,0.987098,0.960639,0.99505,0.719738,0.918586,0.172043,0.997518,0.824465,0.957392,0.184051,0.997764,0.843471,0.954732,0.185047,0.997272,0.830103,0.960639,0.186243,0.998258,0.706715,0.959062,0.885288,0
63,2026-05-07 15:12:53,77.7,0.087537,0.08533,3.08e-05,0.606231,0.849857,0.986643,0.94904,0.994903,0.730418,0.915516,0.172758,0.997444,0.836521,0.95571,0.184754,0.997413,0.810931,0.962935,0.184253,0.997476,0.87781,0.94904,0.187722,0.998462,0.705351,0.958235,0.885984,0
64,2026-05-07 15:14:11,77.5,0.084359,0.093158,2.94e-05,0.60468,0.836603,0.986832,0.960194,0.994902,0.72624,0.917311,0.17049,0.997444,0.829301,0.956664,0.183627,0.998242,0.840841,0.953762,0.179516,0.996647,0.842311,0.960194,0.189876,0.998207,0.707212,0.958401,0.844197,0
