epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
27,2026-05-07 11:02:59,43.3,0.103661,0.177078,8.32e-05,0.579382,0.815339,0.978475,0.918792,0.986014,0.701565,0.868121,0.168462,0.992954,0.81657,0.929186,0.184912,0.993164,0.774151,0.940349,0.179138,0.992744,0.878701,0.918792,0.192685,0.995752,0.666327,0.947378,0.832312,0
28,2026-05-07 11:03:42,43.4,0.110552,0.176751,8.21e-05,0.582088,0.800595,0.978714,0.923511,0.986045,0.698723,0.869213,0.178326,0.992969,0.814839,0.929764,0.197344,0.993166,0.786097,0.936779,0.203761,0.992774,0.863328,0.923511,0.203427,0.99566,0.665133,0.947895,0.788756,1
29,2026-05-07 11:04:26,43.4,0.097153,0.17783,8.08e-05,0.579002,0.824958,0.979121,0.933559,0.986425,0.697627,0.871583,0.167794,0.993163,0.813235,0.93112,0.18209,0.99404,0.809065,0.929498,0.180599,0.992287,0.83785,0.933559,0.184843,0.995746,0.672179,0.949288,0.853406,0
30,2026-05-07 11:05:10,43.3,0.097098,0.178277,7.96e-05,0.57609,0.83383,0.978702,0.917142,0.985245,0.699896,0.868672,0.159702,0.992563,0.814251,0.929511,0.173714,0.990003,0.825293,0.942891,0.183209,0.995139,0.824893,0.917142,0.174287,0.996201,0.675245,0.951624,0.874621,0
31,2026-05-07 11:05:53,43.4,0.096769,0.17496,7.83e-05,0.586882,0.838704,0.979342,0.932526,0.986226,0.707981,0.873238,0.179426,0.993061,0.821976,0.932093,0.198663,0.994124,0.804846,0.932297,0.209795,0.992003,0.855494,0.932526,0.199148,0.99562,0.675452,0.949457,0.891204,1
32,2026-05-07 11:06:37,43.4,0.102109,0.177988,7.70e-05,0.589143,0.801455,0.978649,0.934795,0.985606,0.70862,0.869609,0.1892,0.992747,0.82268,0.930017,0.208783,0.994985,0.795353,0.92597,0.207306,0.990522,0.86843,0.934795,0.215175,0.995088,0.680158,0.948826,0.775381,1
33,2026-05-07 11:07:21,43.4,0.093641,0.17762,7.57e-05,0.583249,0.802169,0.978921,0.91775,0.986694,0.704918,0.869947,0.174882,0.993299,0.819658,0.930201,0.193484,0.99388,0.760929,0.943564,0.202191,0.992719,0.906225,0.91775,0.192468,0.996168,0.672018,0.948066,0.786423,0
34,2026-05-07 11:08:05,43.5,0.093788,0.178634,7.43e-05,0.584011,0.830781,0.979893,0.930027,0.98667,0.70186,0.875459,0.174715,0.993287,0.816798,0.933363,0.194779,0.992263,0.832147,0.937305,0.216764,0.994314,0.818767,0.930027,0.191124,0.996456,0.680696,0.952086,0.85956,0
35,2026-05-07 11:08:48,43.5,0.097157,0.177169,7.30e-05,0.588266,0.806573,0.979948,0.927403,0.986757,0.711339,0.875833,0.177627,0.993331,0.823759,0.933583,0.195914,0.992376,0.824846,0.940514,0.205527,0.994289,0.839279,0.927403,0.195326,0.996464,0.690487,0.951708,0.777523,0
36,2026-05-07 11:09:32,43.4,0.094331,0.190696,7.16e-05,0.569521,0.711546,0.976874,0.920491,0.986473,0.690919,0.861474,0.15617,0.993187,0.808889,0.925386,0.170836,0.99274,0.82727,0.931434,0.167351,0.993635,0.810036,0.920491,0.183212,0.996226,0.672567,0.943422,0.518649,0
37,2026-05-07 11:10:15,43.4,0.099001,0.515472,7.02e-05,0.427471,0.495726,0.741413,0.927999,0.697359,0.696261,0.541704,0.044449,0.820503,0.809828,0.698259,0.066183,0.993067,0.768599,0.56631,0.045163,0.70075,0.876719,0.927999,0.227507,0.778538,0.664579,0.75295,0.069647,0
38,2026-05-07 11:10:59,43.4,0.090984,0.178062,6.87e-05,0.590023,0.851678,0.980198,0.926852,0.986979,0.71578,0.877645,0.176645,0.993443,0.827503,0.934623,0.195695,0.992659,0.808993,0.943047,0.217605,0.99423,0.861236,0.926852,0.190667,0.996554,0.688773,0.95225,0.91401,1
39,2026-05-07 11:11:43,43.4,0.091894,0.169241,6.73e-05,0.59535,0.852568,0.980965,0.945017,0.987204,0.721514,0.883012,0.181523,0.993557,0.830886,0.937661,0.200945,0.994999,0.830347,0.930892,0.22038,0.99212,0.846437,0.945017,0.194309,0.996241,0.694689,0.953598,0.909416,1
40,2026-05-07 11:12:27,43.3,0.084886,0.172324,6.58e-05,0.589241,0.838133,0.980623,0.9509,0.986906,0.709225,0.881639,0.17686,0.993406,0.819692,0.936877,0.192814,0.995583,0.842707,0.923799,0.202069,0.99124,0.817963,0.9509,0.192363,0.995958,0.687114,0.95351,0.873774,0
41,2026-05-07 11:13:10,43.4,0.092508,0.171682,6.43e-05,0.588527,0.822646,0.980115,0.936382,0.986981,0.712214,0.877927,0.175439,0.993445,0.824924,0.934778,0.193032,0.994294,0.818096,0.933729,0.200838,0.992597,0.84897,0.936382,0.193886,0.996067,0.684487,0.951452,0.832,0
42,2026-05-07 11:13:54,43.4,0.094957,0.18049,6.28e-05,0.586355,0.800261,0.979342,0.92995,0.986865,0.710243,0.872969,0.175855,0.993386,0.823171,0.931832,0.19599,0.994491,0.810524,0.934484,0.191647,0.992284,0.854601,0.92995,0.20714,0.996012,0.680856,0.947943,0.771984,0
43,2026-05-07 11:14:37,43.5,0.089571,0.16876,6.13e-05,0.592774,0.825423,0.980389,0.931278,0.98715,0.716261,0.878357,0.183704,0.99353,0.827608,0.934936,0.202444,0.99375,0.81089,0.939265,0.216202,0.993311,0.86247,0.931278,0.198943,0.996262,0.69114,0.951421,0.833708,0
44,2026-05-07 11:15:21,43.3,0.091366,0.170627,5.98e-05,0.589357,0.843203,0.980795,0.934155,0.987292,0.711647,0.880817,0.175607,0.993602,0.823471,0.936409,0.19204,0.992964,0.838089,0.939242,0.199619,0.994242,0.825659,0.934155,0.192536,0.996637,0.69349,0.953565,0.882553,0
45,2026-05-07 11:16:04,43.4,0.089141,0.171854,5.82e-05,0.596777,0.853853,0.981132,0.947013,0.987412,0.713292,0.883836,0.193204,0.993663,0.823815,0.938105,0.213179,0.995049,0.838679,0.929897,0.242898,0.992282,0.826848,0.947013,0.207915,0.996357,0.688193,0.953642,0.919724,1
46,2026-05-07 11:16:48,43.4,0.092563,0.238944,5.67e-05,0.575169,0.771154,0.974531,0.932846,0.979416,0.717868,0.866642,0.140995,0.989546,0.828823,0.928186,0.164158,0.994513,0.800022,0.924244,0.170035,0.984722,0.876433,0.932846,0.187663,0.980728,0.69476,0.941272,0.677429,0
47,2026-05-07 11:17:32,43.4,0.089882,0.186674,5.52e-05,0.576385,0.694852,0.978173,0.929085,0.98714,0.699656,0.868079,0.16142,0.993525,0.809775,0.929123,0.177088,0.995223,0.81913,0.930183,0.184204,0.991834,0.826144,0.929085,0.186505,0.996194,0.677189,0.944089,0.463279,0
48,2026-05-07 11:18:15,43.3,0.091416,0.169883,5.36e-05,0.588951,0.842442,0.981109,0.943282,0.987617,0.708969,0.883194,0.174691,0.993767,0.820539,0.937743,0.187827,0.993934,0.84468,0.93276,0.210267,0.993601,0.813215,0.943282,0.187792,0.996466,0.691805,0.953945,0.881577,0
49,2026-05-07 11:18:58,43.3,0.086881,0.166476,5.21e-05,0.596813,0.852912,0.981476,0.934796,0.98765,0.727184,0.8848,0.178456,0.993784,0.834058,0.938642,0.194164,0.993527,0.830109,0.943064,0.206289,0.994042,0.858008,0.934796,0.192754,0.996616,0.700934,0.954903,0.902899,1
50,2026-05-07 11:19:42,43.3,0.086964,0.185322,5.05e-05,0.58187,0.84193,0.980643,0.943388,0.987114,0.702181,0.880688,0.162741,0.993512,0.814272,0.936289,0.174339,0.993216,0.867239,0.929967,0.182221,0.99381,0.789436,0.943388,0.175612,0.996547,0.682698,0.953854,0.889237,0
51,2026-05-07 11:20:26,43.4,0.085576,0.16471,4.89e-05,0.592138,0.848422,0.980561,0.928348,0.987705,0.716969,0.879286,0.180158,0.993811,0.82739,0.935468,0.196375,0.994532,0.79006,0.943396,0.214234,0.993092,0.887138,0.928348,0.198008,0.996545,0.690576,0.951881,0.902808,0
52,2026-05-07 11:21:09,43.4,0.087198,0.167503,4.74e-05,0.597165,0.809587,0.981417,0.943622,0.987684,0.719684,0.884714,0.187098,0.993801,0.828126,0.93859,0.203346,0.994718,0.838311,0.934194,0.221151,0.992886,0.838703,0.943622,0.201514,0.996286,0.698731,0.95412,0.77591,1
53,2026-05-07 11:21:54,43.5,0.084546,0.163327,4.58e-05,0.601862,0.805179,0.98161,0.940774,0.987754,0.730065,0.885836,0.189685,0.993836,0.836391,0.939244,0.208074,0.994527,0.835832,0.938262,0.211836,0.993147,0.853035,0.940774,0.210844,0.99646,0.709837,0.954831,0.75087,1
54,2026-05-07 11:22:38,43.4,0.08157,0.162475,4.43e-05,0.593044,0.847614,0.981424,0.937909,0.987904,0.711351,0.884255,0.183527,0.993912,0.818078,0.93835,0.20032,0.994723,0.805977,0.939339,0.2247,0.993103,0.857949,0.937909,0.193063,0.996571,0.688693,0.954372,0.899778,0
55,2026-05-07 11:23:21,43.4,0.084046,0.16071,4.28e-05,0.601924,0.854261,0.981814,0.937308,0.987771,0.728946,0.886414,0.190413,0.993845,0.835685,0.939558,0.206912,0.993539,0.830237,0.942236,0.223894,0.994152,0.853241,0.937308,0.201605,0.996682,0.714726,0.956345,0.891712,1
56,2026-05-07 11:24:06,43.4,0.079051,0.159969,4.12e-05,0.598982,0.850071,0.982009,0.947471,0.987843,0.723142,0.888274,0.185529,0.993881,0.831343,0.940632,0.202674,0.994255,0.860098,0.934332,0.221348,0.993509,0.81995,0.947471,0.197729,0.996495,0.707376,0.956488,0.88635,0
57,2026-05-07 11:24:49,43.4,0.080518,0.158459,3.97e-05,0.603815,0.845301,0.982121,0.94134,0.987908,0.736322,0.888672,0.18645,0.993914,0.840974,0.940853,0.204143,0.994367,0.835498,0.940744,0.218086,0.993463,0.858366,0.94134,0.20183,0.996564,0.71751,0.957057,0.861336,1
58,2026-05-07 11:25:33,43.4,0.081781,0.165604,3.82e-05,0.596485,0.839814,0.981737,0.945945,0.987979,0.711077,0.886935,0.191443,0.99395,0.818636,0.939795,0.208493,0.994042,0.860371,0.934386,0.221964,0.993859,0.80791,0.945945,0.204457,0.996737,0.694363,0.956108,0.86897,0
59,2026-05-07 11:26:17,43.6,0.078418,0.160287,3.67e-05,0.601969,0.852139,0.982031,0.944809,0.987978,0.72813,0.888176,0.189603,0.99395,0.835264,0.940566,0.206565,0.994745,0.838435,0.936831,0.222271,0.993156,0.848104,0.944809,0.201659,0.99656,0.708672,0.956027,0.891718,0
60,2026-05-07 11:27:01,43.6,0.076388,0.161184,3.52e-05,0.602919,0.853315,0.982143,0.942114,0.98803,0.732054,0.888677,0.188027,0.993976,0.838715,0.940849,0.202761,0.994356,0.837874,0.940111,0.222076,0.993597,0.85559,0.942114,0.20083,0.996657,0.716299,0.957071,0.886575,0
61,2026-05-07 11:27:44,43.6,0.083412,0.160435,3.37e-05,0.59807,0.859057,0.982053,0.94421,0.987968,0.720417,0.887809,0.185982,0.993945,0.828847,0.940324,0.202886,0.993636,0.862587,0.936985,0.221765,0.994255,0.815997,0.94421,0.197162,0.996769,0.706702,0.956809,0.913658,0
62,2026-05-07 11:28:28,43.5,0.079151,0.154988,3.23e-05,0.602518,0.861911,0.982099,0.946343,0.988004,0.728474,0.888955,0.190126,0.993963,0.83511,0.941012,0.20755,0.994702,0.847616,0.936173,0.227906,0.993226,0.838384,0.946343,0.203023,0.996652,0.711946,0.956812,0.916975,0
63,2026-05-07 11:29:11,43.5,0.086687,0.161074,3.08e-05,0.593353,0.860108,0.981825,0.94599,0.988047,0.708772,0.886784,0.184503,0.993985,0.817716,0.939757,0.200966,0.994552,0.846543,0.934175,0.222851,0.993419,0.815591,0.94599,0.194734,0.996713,0.699059,0.956345,0.924921,0
