epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
32,2026-04-22 17:42:26,25.9,0.145968,0.165185,4.63e-05,0.604163,0.808826,0.983387,0.935721,0.987293,0.811879,0.882184,0.118427,0.993597,0.894698,0.937209,0.13505,0.994066,0.890405,0.939067,0.138804,0.993137,0.902463,0.935721,0.134393,0.994745,0.779998,0.95299,0.693489,1
33,2026-04-22 17:42:52,25.7,0.141635,0.182826,4.55e-05,0.598532,0.66627,0.982339,0.919826,0.986576,0.809958,0.873227,0.112411,0.993234,0.893653,0.932128,0.130282,0.992589,0.882259,0.945127,0.136892,0.99389,0.90886,0.919826,0.127721,0.994799,0.779171,0.949181,0.270457,0
34,2026-04-22 17:43:18,26.0,0.149458,0.161514,4.47e-05,0.606036,0.834413,0.9834,0.924518,0.987211,0.816494,0.881209,0.120404,0.993556,0.897689,0.936683,0.137291,0.992908,0.881547,0.949612,0.143067,0.994213,0.918219,0.924518,0.133598,0.995121,0.785694,0.954486,0.763059,1
35,2026-04-22 17:43:45,26.4,0.142649,0.163948,4.39e-05,0.604765,0.797688,0.98332,0.939869,0.987461,0.812236,0.882881,0.11918,0.993682,0.895017,0.937623,0.136586,0.995138,0.880508,0.93576,0.136342,0.992239,0.914006,0.939869,0.137688,0.994578,0.779206,0.951975,0.661882,0
36,2026-04-22 17:44:11,25.9,0.149069,0.163003,4.31e-05,0.603292,0.842164,0.98358,0.932663,0.987359,0.815634,0.883215,0.111028,0.993631,0.897296,0.937825,0.130596,0.993658,0.887006,0.943396,0.139755,0.993611,0.911455,0.932663,0.123643,0.994802,0.784127,0.953965,0.788401,0
37,2026-04-22 17:44:36,25.7,0.135682,0.168741,4.22e-05,0.598952,0.869614,0.983863,0.934679,0.987522,0.815128,0.884434,0.097294,0.993714,0.896793,0.93848,0.113275,0.994028,0.883145,0.942724,0.14881,0.993409,0.914575,0.934679,0.105024,0.994948,0.782096,0.95463,0.872115,0
38,2026-04-22 17:45:02,25.7,0.145812,0.161129,4.14e-05,0.601047,0.858383,0.983451,0.927651,0.987641,0.807715,0.88044,0.114988,0.993774,0.892345,0.936207,0.132656,0.994332,0.862656,0.945483,0.14326,0.993224,0.928137,0.927651,0.124478,0.995001,0.769369,0.951622,0.854157,0
39,2026-04-22 17:45:28,25.8,0.134571,0.161301,4.05e-05,0.604218,0.734739,0.983737,0.943213,0.987715,0.812824,0.885168,0.114662,0.993811,0.895451,0.938927,0.13192,0.994797,0.896403,0.93506,0.137762,0.992836,0.897822,0.943213,0.131427,0.994815,0.783465,0.953221,0.467532,0
40,2026-04-22 17:45:54,25.8,0.133542,0.156757,3.96e-05,0.603596,0.796832,0.983488,0.926487,0.987772,0.810846,0.881703,0.118239,0.99384,0.894173,0.936961,0.135513,0.993951,0.868206,0.948192,0.140307,0.993738,0.925769,0.926487,0.133837,0.995097,0.774328,0.95229,0.66388,0
41,2026-04-22 17:46:19,25.7,0.13187,0.186418,3.87e-05,0.586002,0.721157,0.980921,0.905679,0.986086,0.80548,0.863088,0.089438,0.992986,0.890627,0.92628,0.106798,0.990567,0.901287,0.948405,0.106622,0.995424,0.88403,0.905679,0.131328,0.994603,0.777873,0.947725,0.437874,0
42,2026-04-22 17:46:46,26.5,0.142648,0.157598,3.78e-05,0.60582,0.854211,0.983954,0.935165,0.987872,0.815612,0.885389,0.116459,0.993891,0.897238,0.939051,0.134491,0.994675,0.878428,0.943497,0.148002,0.993119,0.920713,0.935165,0.124607,0.994974,0.783013,0.95403,0.82559,0
43,2026-04-22 17:47:12,26.2,0.135868,0.155118,3.69e-05,0.607535,0.855792,0.984125,0.941257,0.98794,0.816582,0.887274,0.11875,0.993925,0.897657,0.940106,0.13607,0.994603,0.899646,0.939349,0.145395,0.993258,0.899146,0.941257,0.129069,0.995075,0.787893,0.954948,0.824535,1
44,2026-04-22 17:47:38,25.8,0.129729,0.156239,3.60e-05,0.605102,0.853496,0.984047,0.937234,0.988034,0.815289,0.886249,0.113767,0.993973,0.896808,0.939519,0.131013,0.994534,0.888168,0.942243,0.137686,0.993422,0.909358,0.937234,0.128332,0.995101,0.786392,0.954561,0.819535,0
45,2026-04-22 17:48:05,26.1,0.128485,0.153478,3.51e-05,0.60803,0.865394,0.9842,0.94425,0.988058,0.817285,0.888042,0.118762,0.993985,0.898138,0.94053,0.135791,0.995554,0.886341,0.937238,0.141121,0.992431,0.913878,0.94425,0.132201,0.994881,0.785366,0.954391,0.856425,1
46,2026-04-22 17:48:31,26.1,0.12573,0.153734,3.42e-05,0.604357,0.85155,0.983868,0.929682,0.987909,0.815282,0.884844,0.112945,0.99391,0.896954,0.938723,0.132058,0.994229,0.868983,0.948428,0.144467,0.993599,0.930909,0.929682,0.123635,0.995224,0.7799,0.95398,0.820771,0
47,2026-04-22 17:48:57,26.2,0.137191,0.153248,3.33e-05,0.607758,0.844224,0.984122,0.9306,0.987961,0.818737,0.885791,0.118746,0.993936,0.899014,0.93925,0.135772,0.993843,0.88278,0.948542,0.146455,0.994039,0.919703,0.9306,0.127469,0.99524,0.785606,0.95454,0.792528,0
48,2026-04-22 17:49:23,25.9,0.12505,0.156537,3.24e-05,0.601671,0.859597,0.984193,0.938986,0.988176,0.815625,0.887662,0.101727,0.994045,0.897096,0.940323,0.120833,0.994895,0.882551,0.94211,0.141241,0.993205,0.916336,0.938986,0.108579,0.995235,0.783128,0.954907,0.840755,0
49,2026-04-22 17:49:49,25.9,0.133626,0.155323,3.14e-05,0.604552,0.854146,0.984251,0.935945,0.988106,0.818224,0.887519,0.107912,0.994009,0.898748,0.940249,0.127999,0.99401,0.894386,0.945031,0.148921,0.994017,0.906947,0.935945,0.114081,0.995288,0.787499,0.955216,0.819722,0
50,2026-04-22 17:50:15,25.6,0.119916,0.152418,3.05e-05,0.60593,0.832597,0.984162,0.935708,0.988193,0.817913,0.886779,0.113099,0.994053,0.898572,0.93983,0.131939,0.99451,0.885552,0.944484,0.145208,0.993606,0.91597,0.935708,0.123648,0.995108,0.786908,0.954428,0.756454,0
51,2026-04-22 17:50:40,25.4,0.132733,0.154828,2.96e-05,0.601481,0.839114,0.983987,0.941559,0.988197,0.808835,0.886356,0.109253,0.994055,0.892653,0.939571,0.129074,0.99472,0.894294,0.937937,0.146654,0.993399,0.894989,0.941559,0.11822,0.995197,0.776782,0.953969,0.78659,0
52,2026-04-22 17:51:05,25.3,0.140886,0.154766,2.86e-05,0.605837,0.843489,0.984129,0.93116,0.98794,0.819193,0.885641,0.112678,0.993925,0.899364,0.939164,0.128967,0.993457,0.896572,0.947837,0.130183,0.994402,0.905656,0.93116,0.135158,0.995469,0.788588,0.95562,0.786258,0
53,2026-04-22 17:51:31,25.3,0.122078,0.150485,2.77e-05,0.608923,0.845343,0.984165,0.929518,0.987998,0.820788,0.886063,0.119918,0.993955,0.900283,0.939414,0.136485,0.993524,0.887074,0.949996,0.142716,0.994394,0.91785,0.929518,0.132156,0.995269,0.788452,0.955064,0.792514,1
54,2026-04-22 17:51:57,25.3,0.122806,0.152127,2.68e-05,0.605346,0.86603,0.9844,0.938701,0.988211,0.817643,0.888284,0.11011,0.994063,0.898252,0.940659,0.129628,0.994004,0.904012,0.94299,0.146363,0.99413,0.896231,0.938701,0.119558,0.995449,0.791004,0.95649,0.850595,0
55,2026-04-22 17:52:22,25.4,0.134995,0.153378,2.59e-05,0.600681,0.860516,0.983941,0.941582,0.9882,0.80283,0.88595,0.113263,0.994057,0.888561,0.93931,0.131956,0.994357,0.900364,0.937391,0.144736,0.993766,0.881827,0.941582,0.123991,0.995214,0.774853,0.954389,0.852305,0
56,2026-04-22 17:52:47,25.4,0.12562,0.15181,2.50e-05,0.604148,0.86344,0.984276,0.940092,0.988326,0.814065,0.888045,0.110333,0.99412,0.895891,0.940517,0.129788,0.994568,0.894404,0.94134,0.148265,0.993684,0.901453,0.940092,0.117903,0.995226,0.785131,0.954975,0.850215,0
57,2026-04-22 17:53:12,25.2,0.120615,0.14849,2.41e-05,0.607666,0.866641,0.984472,0.942054,0.988343,0.820608,0.88934,0.11305,0.994129,0.900131,0.941255,0.131787,0.995095,0.89349,0.940927,0.143674,0.993176,0.910697,0.942054,0.124531,0.995133,0.791951,0.955389,0.852584,0
58,2026-04-22 17:53:38,25.3,0.117487,0.148492,2.32e-05,0.60658,0.853396,0.984316,0.93965,0.988358,0.818035,0.888538,0.113167,0.994136,0.898578,0.940811,0.13207,0.995108,0.883778,0.942392,0.141598,0.993177,0.917767,0.93965,0.126804,0.995135,0.784914,0.954377,0.820896,0
59,2026-04-22 17:54:03,25.2,0.116714,0.151144,2.23e-05,0.60551,0.86469,0.984435,0.943041,0.988337,0.81921,0.889209,0.10811,0.994126,0.899274,0.94118,0.128136,0.995294,0.889683,0.939822,0.14991,0.992972,0.913193,0.943041,0.114139,0.994997,0.789229,0.954903,0.849938,0
60,2026-04-22 17:54:28,25.3,0.12112,0.148042,2.14e-05,0.609477,0.856312,0.98447,0.938916,0.988352,0.81915,0.889128,0.120153,0.994134,0.899216,0.941136,0.137035,0.99449,0.893881,0.943761,0.14738,0.993788,0.908495,0.938916,0.128936,0.99521,0.788859,0.955171,0.824907,1
61,2026-04-22 17:54:54,25.3,0.131654,0.149802,2.05e-05,0.603794,0.85247,0.98433,0.945794,0.988391,0.810696,0.888672,0.112015,0.994154,0.893539,0.940838,0.131052,0.994786,0.906088,0.936235,0.14779,0.993531,0.885077,0.945794,0.119985,0.995018,0.783511,0.954671,0.81923,0
62,2026-04-22 17:55:19,25.2,0.125441,0.148925,1.96e-05,0.607002,0.863056,0.984495,0.938833,0.98844,0.820671,0.889693,0.110641,0.994178,0.900198,0.941463,0.129987,0.995249,0.876078,0.944518,0.142185,0.99312,0.929503,0.938833,0.123249,0.995082,0.78467,0.954711,0.849789,0
63,2026-04-22 17:55:45,25.2,0.118878,0.152517,1.88e-05,0.601644,0.850576,0.984211,0.940488,0.988377,0.809255,0.887334,0.108342,0.994147,0.89254,0.940086,0.128162,0.994583,0.892921,0.940054,0.144027,0.993719,0.896462,0.940488,0.119109,0.995394,0.780396,0.955532,0.8158,0
64,2026-04-22 17:56:10,25.3,0.121819,0.152662,1.79e-05,0.60131,0.86226,0.984157,0.944982,0.988265,0.808041,0.887388,0.108502,0.99409,0.891614,0.940098,0.128394,0.994908,0.897998,0.935586,0.147737,0.993282,0.889525,0.944982,0.116904,0.995191,0.781879,0.955632,0.849269,0
65,2026-04-22 17:56:35,25.3,0.119334,0.150754,1.71e-05,0.606099,0.854237,0.984476,0.939861,0.9883,0.820372,0.889454,0.108472,0.994108,0.899883,0.941316,0.127764,0.994677,0.891784,0.943174,0.139492,0.993548,0.911978,0.939861,0.122667,0.995277,0.790599,0.955836,0.816276,0
66,2026-04-22 17:57:01,25.4,0.128009,0.149623,1.63e-05,0.607182,0.865311,0.984552,0.938235,0.988359,0.822463,0.889583,0.109499,0.994137,0.9013,0.941398,0.129266,0.994828,0.885247,0.945063,0.147807,0.993457,0.921814,0.938235,0.117508,0.995247,0.789131,0.95571,0.851093,0
67,2026-04-22 17:57:26,25.5,0.113389,0.149219,1.55e-05,0.60841,0.867976,0.98472,0.943407,0.988401,0.824032,0.89121,0.10999,0.994159,0.902261,0.942314,0.129548,0.995056,0.89537,0.94163,0.148789,0.993273,0.912909,0.943407,0.116963,0.995208,0.795905,0.956491,0.851531,0
