epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
39,2026-04-27 16:43:26,27.7,0.137728,0.17874,6.73e-05,0.591871,0.766745,0.983216,0.942563,0.987606,0.788348,0.884573,0.102691,0.993754,0.878997,0.938441,0.121436,0.99555,0.858774,0.934678,0.141189,0.991973,0.905816,0.942563,0.116055,0.991846,0.758707,0.953898,0.58763,0
40,2026-04-27 16:43:55,28.1,0.136963,0.226912,6.58e-05,0.57613,0.840894,0.980147,0.926415,0.983133,0.766189,0.872004,0.090197,0.991473,0.865038,0.93131,0.105915,0.988966,0.904068,0.936556,0.135933,0.994011,0.837397,0.926415,0.093601,0.982914,0.751729,0.944261,0.826691,0
41,2026-04-27 16:44:23,28.2,0.12891,0.194418,6.43e-05,0.587832,0.820751,0.981728,0.926859,0.985176,0.793842,0.875954,0.093698,0.992515,0.882595,0.933561,0.10739,0.991807,0.87035,0.940938,0.119697,0.99324,0.900315,0.926859,0.100258,0.98512,0.760817,0.94753,0.753907,0
42,2026-04-27 16:44:51,28.2,0.131016,0.182417,6.28e-05,0.593177,0.679779,0.983091,0.92486,0.987415,0.806714,0.879897,0.092919,0.993657,0.890831,0.935819,0.114125,0.993178,0.86979,0.947514,0.098698,0.994144,0.918038,0.92486,0.144747,0.99179,0.774351,0.949784,0.315203,0
43,2026-04-27 16:45:19,28.1,0.126154,0.178389,6.13e-05,0.595869,0.842178,0.983761,0.957021,0.987858,0.804017,0.885067,0.098524,0.993882,0.888516,0.938673,0.117111,0.996082,0.911092,0.921396,0.14289,0.991699,0.871472,0.957021,0.107019,0.992024,0.790546,0.95101,0.784977,0
44,2026-04-27 16:45:47,28.2,0.140037,0.170971,5.98e-05,0.602995,0.806485,0.984029,0.953075,0.987881,0.811502,0.886411,0.111072,0.993894,0.893513,0.939473,0.129864,0.996297,0.896341,0.926718,0.139698,0.991512,0.895736,0.953075,0.124808,0.991533,0.788945,0.9509,0.679611,1
45,2026-04-27 16:46:17,28.2,0.126239,0.191659,5.82e-05,0.580401,0.767197,0.980209,0.954761,0.98473,0.756735,0.871682,0.112784,0.992286,0.857143,0.931046,0.131185,0.996002,0.872055,0.90902,0.141825,0.988619,0.848183,0.954761,0.123944,0.984509,0.734753,0.94217,0.624668,0
46,2026-04-27 16:46:45,28.2,0.132155,0.166596,5.67e-05,0.598164,0.842772,0.984417,0.943222,0.988295,0.808452,0.887961,0.098079,0.994104,0.891184,0.940293,0.114762,0.99322,0.924322,0.937679,0.144262,0.994997,0.864108,0.943222,0.1077,0.993669,0.797877,0.955629,0.774811,0
47,2026-04-27 16:47:13,28.2,0.125317,0.211328,5.52e-05,0.59559,0.857008,0.981058,0.912281,0.983954,0.802312,0.871146,0.113312,0.991883,0.888247,0.930707,0.131647,0.989082,0.875703,0.950943,0.147732,0.994739,0.905615,0.912281,0.120678,0.98188,0.774409,0.943516,0.853099,0
48,2026-04-27 16:47:41,28.3,0.126609,0.17341,5.36e-05,0.598353,0.740258,0.985003,0.943569,0.988777,0.829656,0.892343,0.073059,0.994347,0.904887,0.942825,0.093575,0.994886,0.903719,0.942368,0.095672,0.993816,0.909236,0.943569,0.11958,0.994727,0.810498,0.955584,0.454692,0
