epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
37,2026-04-22 16:35:42,26.5,0.143725,0.241135,7.02e-05,0.585285,0.757732,0.981771,0.942473,0.98637,0.783104,0.872116,0.100635,0.993126,0.874309,0.931224,0.118689,0.993802,0.910319,0.920997,0.125386,0.992465,0.849177,0.942473,0.165056,0.994782,0.767598,0.952063,0.553536,0
38,2026-04-22 16:36:08,26.2,0.142326,0.161767,6.87e-05,0.590904,0.8678,0.982174,0.934261,0.986716,0.786387,0.873384,0.11294,0.993304,0.877087,0.932041,0.131655,0.993131,0.894498,0.930469,0.142057,0.993486,0.867751,0.934261,0.127508,0.995242,0.766099,0.953467,0.883833,0
39,2026-04-22 16:36:35,26.2,0.124807,0.172444,6.73e-05,0.590018,0.843519,0.98222,0.942345,0.986869,0.783731,0.874185,0.112138,0.993382,0.875596,0.93252,0.131085,0.99406,0.902938,0.923477,0.140315,0.992714,0.856654,0.942345,0.128939,0.995116,0.759238,0.952037,0.819281,0
40,2026-04-22 16:37:01,26.1,0.127879,0.167584,6.58e-05,0.591835,0.828147,0.982366,0.928279,0.986522,0.804587,0.875508,0.095409,0.993206,0.888955,0.933316,0.116023,0.99253,0.891241,0.938928,0.11879,0.993891,0.891963,0.928279,0.154768,0.995312,0.786673,0.954492,0.743276,0
41,2026-04-22 16:37:27,26.1,0.123957,0.17068,6.43e-05,0.586032,0.74547,0.982004,0.932985,0.986484,0.794504,0.873084,0.090509,0.993187,0.882345,0.931964,0.11028,0.993934,0.876818,0.93175,0.110683,0.992449,0.897424,0.932985,0.136137,0.994559,0.76959,0.951601,0.515219,0
42,2026-04-22 16:37:53,26.2,0.13266,0.173766,6.28e-05,0.588455,0.823207,0.982181,0.933971,0.986698,0.793003,0.87393,0.098432,0.993295,0.881248,0.932416,0.117001,0.992769,0.908214,0.931456,0.129432,0.99383,0.861948,0.933971,0.124672,0.995199,0.773489,0.953264,0.742867,0
43,2026-04-22 16:38:19,26.2,0.136643,1.923999,6.13e-05,0.42549,0.491161,0.346494,0.940436,0.23946,0.753731,0.522065,0.000675,0.383784,0.855175,0.683026,0.001341,0.975706,0.896824,0.540175,0.000675,0.240951,0.826819,0.940436,0.172815,0.825097,0.730366,0.731866,0.011251,0
44,2026-04-22 16:38:45,26.1,0.132547,1.359323,5.98e-05,0.472437,0.523109,0.400489,0.936449,0.302626,0.764749,0.651985,0.000577,0.461715,0.862877,0.787508,0.001147,0.982316,0.852979,0.681917,0.000578,0.304375,0.879023,0.936449,0.159002,0.801369,0.744676,0.814666,0.009983,0
45,2026-04-22 16:39:11,26.1,0.12588,0.169453,5.82e-05,0.596125,0.844129,0.982906,0.940565,0.98696,0.804965,0.879093,0.104316,0.993428,0.889168,0.935354,0.11528,0.994373,0.891047,0.93082,0.11963,0.992495,0.893388,0.940565,0.11152,0.995391,0.779532,0.955065,0.797789,1
46,2026-04-22 16:39:39,26.9,0.129051,0.210722,5.67e-05,0.587824,0.862489,0.98302,0.935306,0.987036,0.81088,0.879452,0.07314,0.993467,0.892995,0.935555,0.087261,0.993469,0.898102,0.936267,0.079173,0.993471,0.893151,0.935306,0.10823,0.995067,0.789786,0.955705,0.841974,0
47,2026-04-22 16:40:06,26.9,0.126335,0.164364,5.52e-05,0.590933,0.863414,0.983144,0.935948,0.987274,0.810262,0.880334,0.082201,0.993587,0.893103,0.936095,0.096878,0.994246,0.881042,0.936787,0.092746,0.992938,0.910296,0.935948,0.105944,0.99544,0.786052,0.955113,0.849076,0
48,2026-04-22 16:40:32,26.0,0.126323,0.155611,5.36e-05,0.593542,0.844333,0.982753,0.925194,0.987068,0.804886,0.876818,0.098923,0.993483,0.889037,0.934058,0.111576,0.992957,0.873306,0.943683,0.112729,0.994016,0.912101,0.925194,0.123093,0.995517,0.778463,0.954632,0.799903,0
49,2026-04-22 16:40:58,25.6,0.126246,0.178082,5.21e-05,0.585847,0.785378,0.98163,0.930619,0.986777,0.806033,0.871506,0.080002,0.993335,0.890749,0.931089,0.101836,0.994557,0.875561,0.932452,0.087359,0.992126,0.91196,0.930619,0.140681,0.995079,0.775175,0.949084,0.631875,0
50,2026-04-22 16:41:23,25.6,0.116134,0.154035,5.05e-05,0.602861,0.843744,0.98356,0.927245,0.987062,0.818237,0.881839,0.108508,0.99348,0.89848,0.937008,0.123535,0.992836,0.880244,0.947416,0.125946,0.994133,0.921763,0.927245,0.138199,0.995395,0.793836,0.956686,0.78071,1
51,2026-04-22 16:41:50,25.6,0.124278,0.157444,4.89e-05,0.592188,0.859275,0.98286,0.931981,0.986965,0.802272,0.878267,0.096023,0.993431,0.887687,0.934931,0.11512,0.992581,0.903022,0.938452,0.125918,0.99429,0.87875,0.931981,0.125352,0.995302,0.784396,0.955525,0.837904,0
52,2026-04-22 16:42:15,25.7,0.119234,0.15957,4.74e-05,0.590391,0.854398,0.98312,0.943243,0.987367,0.800886,0.880773,0.089513,0.993635,0.886671,0.936323,0.104249,0.993621,0.918792,0.92997,0.106374,0.993656,0.861258,0.943243,0.106369,0.995314,0.78462,0.954855,0.823718,0
53,2026-04-22 16:42:41,25.6,0.119019,0.158185,4.58e-05,0.597121,0.861755,0.983398,0.937428,0.987299,0.814824,0.882304,0.094236,0.9936,0.89582,0.937224,0.112919,0.993907,0.894448,0.937493,0.121938,0.993302,0.90203,0.937428,0.126365,0.995275,0.794879,0.956219,0.834168,0
54,2026-04-22 16:43:07,25.6,0.121677,0.153725,4.43e-05,0.598956,0.850089,0.983595,0.937202,0.987517,0.817517,0.883288,0.096063,0.993711,0.89733,0.937746,0.113037,0.994233,0.888061,0.938795,0.136324,0.993197,0.911933,0.937202,0.116044,0.995118,0.794265,0.955807,0.800196,0
