epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
27,2026-04-22 15:12:37,20.5,0.156585,0.172912,8.32e-05,0.604204,0.8025,0.988043,0.958688,0.99362,0.812276,0.91349,0.086846,0.996794,0.894608,0.95459,0.106445,0.99818,0.882077,0.950956,0.132141,0.99542,0.912777,0.958688,0.103129,0.996455,0.779985,0.955722,0.671792,0
28,2026-04-22 15:12:57,20.5,0.147018,0.169656,8.21e-05,0.59369,0.776374,0.987094,0.934258,0.993426,0.793443,0.903652,0.083974,0.996697,0.882407,0.949087,0.096652,0.996658,0.839655,0.96512,0.159353,0.996741,0.93794,0.934258,0.085247,0.99668,0.751826,0.951056,0.626239,0
29,2026-04-22 15:13:18,20.6,0.129637,0.16825,8.08e-05,0.603322,0.802944,0.987924,0.966761,0.993544,0.804248,0.912989,0.092729,0.996756,0.888706,0.954302,0.111429,0.998047,0.91339,0.942578,0.143694,0.995476,0.871284,0.966761,0.103212,0.996423,0.781053,0.955921,0.671859,0
30,2026-04-22 15:13:39,20.6,0.144069,0.159776,7.96e-05,0.606556,0.790236,0.987924,0.952124,0.993635,0.809743,0.912323,0.097601,0.996802,0.892946,0.953968,0.112764,0.997397,0.879898,0.956344,0.12455,0.996215,0.91328,0.952124,0.104298,0.996689,0.776656,0.954877,0.639174,0
31,2026-04-22 15:13:59,20.6,0.143835,0.156503,7.83e-05,0.610864,0.774196,0.988148,0.96087,0.993576,0.81518,0.91431,0.1031,0.996773,0.896722,0.955076,0.119949,0.998567,0.881461,0.949827,0.14444,0.994993,0.917997,0.96087,0.112356,0.996486,0.781356,0.955404,0.585827,1
32,2026-04-22 15:14:21,20.6,0.144331,0.160325,7.70e-05,0.607237,0.791699,0.988277,0.958259,0.993984,0.810846,0.914677,0.096189,0.996978,0.893123,0.955172,0.108827,0.997837,0.888019,0.952699,0.116242,0.996128,0.904229,0.958259,0.102516,0.996625,0.782874,0.956435,0.635787,0
33,2026-04-22 15:14:41,20.5,0.130418,0.168666,7.57e-05,0.602704,0.781179,0.98663,0.962575,0.992063,0.807251,0.904537,0.096322,0.99601,0.890796,0.949612,0.117301,0.998914,0.878253,0.937516,0.120202,0.993132,0.909662,0.962575,0.12286,0.995548,0.774279,0.955062,0.614197,0
34,2026-04-22 15:15:02,20.5,0.134636,0.154663,7.43e-05,0.61023,0.84011,0.988588,0.948698,0.993729,0.814879,0.914892,0.100918,0.99685,0.896276,0.955362,0.118319,0.996533,0.882532,0.962589,0.152936,0.997173,0.915018,0.948698,0.103377,0.996777,0.783757,0.957446,0.779126,0
35,2026-04-22 15:15:22,20.5,0.133755,0.162051,7.30e-05,0.600792,0.80676,0.987518,0.955518,0.993536,0.798827,0.909472,0.094076,0.996752,0.885182,0.952326,0.10687,0.997505,0.888012,0.949815,0.152028,0.996007,0.890531,0.955518,0.099259,0.996657,0.768125,0.954693,0.697463,0
36,2026-04-22 15:15:43,20.5,0.143615,0.154797,7.16e-05,0.609435,0.836905,0.988632,0.963121,0.993645,0.815663,0.916404,0.096239,0.996807,0.896837,0.956195,0.108453,0.997457,0.909128,0.949709,0.116444,0.996164,0.888621,0.963121,0.102414,0.996662,0.78813,0.957663,0.764923,0
37,2026-04-22 15:16:03,20.5,0.143593,0.157378,7.02e-05,0.604347,0.854595,0.98807,0.957742,0.993698,0.805673,0.912502,0.094865,0.996834,0.889652,0.95399,0.107384,0.997961,0.881799,0.950874,0.149128,0.995715,0.905444,0.957742,0.101355,0.996779,0.776029,0.956858,0.830896,0
38,2026-04-22 15:16:24,20.6,0.136321,0.161387,6.87e-05,0.603376,0.832472,0.98844,0.956759,0.994002,0.813548,0.915705,0.080876,0.996987,0.895269,0.955806,0.096173,0.997743,0.886322,0.955314,0.131187,0.996239,0.91033,0.956759,0.102606,0.996837,0.783704,0.956965,0.756746,0
