epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
30,2026-04-22 12:41:47,16.0,0.199427,0.195244,7.96e-05,0.558094,0.846881,0.974783,0.909266,0.978179,0.770062,0.827637,0.076583,0.988952,0.867108,0.90533,0.096367,0.989762,0.86007,0.902298,0.14781,0.988153,0.882019,0.909266,0.083519,0.990288,0.794637,0.952545,0.79346,0
31,2026-04-22 12:42:03,16.0,0.203169,0.208393,7.83e-05,0.538221,0.835555,0.973814,0.934638,0.978288,0.719997,0.821795,0.072869,0.989007,0.830969,0.901676,0.092401,0.991752,0.9046,0.871698,0.118521,0.986294,0.777158,0.934638,0.077524,0.99019,0.748962,0.945391,0.812311,0
32,2026-04-22 12:42:19,15.9,0.199052,0.1921,7.70e-05,0.57596,0.816689,0.975612,0.928398,0.978526,0.780355,0.834495,0.113029,0.98913,0.873694,0.909404,0.132711,0.992533,0.86829,0.891854,0.132937,0.985762,0.886341,0.928398,0.133394,0.98931,0.8048,0.953384,0.691882,1
33,2026-04-22 12:42:36,16.0,0.187239,0.19638,7.57e-05,0.556711,0.862346,0.975409,0.913117,0.978944,0.77034,0.831744,0.068051,0.989344,0.867128,0.907772,0.087477,0.990115,0.864097,0.903332,0.109185,0.988583,0.877884,0.913117,0.077812,0.99042,0.791673,0.951959,0.843407,0
34,2026-04-22 12:42:52,16.1,0.192668,0.187633,7.43e-05,0.568232,0.864197,0.975386,0.912311,0.978421,0.780277,0.831114,0.093305,0.989075,0.87434,0.907436,0.11487,0.991377,0.842992,0.90354,0.15201,0.986796,0.915003,0.912311,0.098782,0.98997,0.801247,0.951346,0.839997,0
35,2026-04-22 12:43:08,16.0,0.18595,0.198113,7.30e-05,0.565497,0.807149,0.97608,0.908375,0.97926,0.78495,0.834678,0.076864,0.989506,0.877004,0.909572,0.101337,0.989635,0.87333,0.911482,0.092638,0.989385,0.886709,0.908375,0.122431,0.990405,0.811115,0.953294,0.657037,0
36,2026-04-22 12:43:24,16.0,0.203041,0.197694,7.16e-05,0.569019,0.831779,0.975083,0.921157,0.978652,0.776746,0.830731,0.099578,0.989195,0.871372,0.907219,0.121964,0.991493,0.875718,0.894734,0.114529,0.986918,0.875235,0.921157,0.134638,0.990132,0.802461,0.95205,0.740827,0
37,2026-04-22 12:43:40,16.0,0.188145,0.186828,7.02e-05,0.570435,0.834307,0.97617,0.905372,0.979175,0.784837,0.83567,0.090797,0.989462,0.876918,0.910176,0.107666,0.98833,0.884532,0.915631,0.151316,0.990602,0.874778,0.905372,0.096311,0.991051,0.813297,0.955516,0.734108,0
38,2026-04-22 12:43:56,16.1,0.193816,0.200783,6.87e-05,0.563382,0.836764,0.976038,0.934008,0.979189,0.779714,0.837125,0.073307,0.989467,0.873286,0.910887,0.092334,0.993201,0.869649,0.889817,0.135858,0.985782,0.882658,0.934008,0.085112,0.990191,0.803567,0.952724,0.754,0
39,2026-04-22 12:44:12,16.0,0.178797,0.193105,6.73e-05,0.56081,0.851626,0.975944,0.91802,0.979167,0.784026,0.834886,0.063517,0.989457,0.875942,0.909646,0.076567,0.991282,0.861524,0.902195,0.086314,0.987651,0.895999,0.91802,0.069081,0.990794,0.808702,0.953574,0.792603,0
40,2026-04-22 12:44:28,15.9,0.193661,0.176773,6.58e-05,0.575533,0.888391,0.977192,0.912261,0.980075,0.793822,0.841711,0.091067,0.989922,0.883194,0.913786,0.106727,0.990605,0.862107,0.915924,0.112134,0.98925,0.910512,0.912261,0.101929,0.991194,0.817503,0.955986,0.891683,0
41,2026-04-22 12:44:44,16.0,0.181769,0.179985,6.43e-05,0.571707,0.875608,0.976687,0.917157,0.979961,0.786423,0.839283,0.089414,0.989864,0.87769,0.912264,0.105586,0.991273,0.861972,0.908125,0.112381,0.988468,0.900648,0.917157,0.099791,0.991051,0.811539,0.95511,0.860176,0
42,2026-04-22 12:45:00,16.0,0.184725,0.186365,6.28e-05,0.564514,0.850132,0.976509,0.91003,0.980036,0.76723,0.836657,0.089654,0.989903,0.865304,0.910755,0.107671,0.988919,0.891169,0.912036,0.135587,0.990898,0.846659,0.91003,0.107943,0.991848,0.797354,0.953485,0.799557,0
43,2026-04-22 12:45:16,16.0,0.190392,0.185345,6.13e-05,0.565157,0.856124,0.976507,0.930947,0.979776,0.782665,0.839302,0.073504,0.98977,0.87538,0.912272,0.090112,0.99296,0.867731,0.895008,0.09013,0.98661,0.88952,0.930947,0.101473,0.990449,0.805071,0.952776,0.810523,0
44,2026-04-22 12:45:32,16.0,0.186477,0.184551,5.98e-05,0.571592,0.845659,0.97565,0.922415,0.97852,0.787241,0.832828,0.094707,0.989127,0.878232,0.908425,0.116495,0.991611,0.869891,0.895577,0.113156,0.986666,0.893392,0.922415,0.125883,0.990767,0.809635,0.954486,0.772856,0
45,2026-04-22 12:45:48,16.0,0.177912,0.198818,5.82e-05,0.560733,0.861171,0.976856,0.909254,0.979903,0.787235,0.839446,0.055517,0.989834,0.878305,0.912424,0.0705,0.989428,0.87799,0.916308,0.085884,0.990252,0.885586,0.909254,0.060411,0.991453,0.808988,0.955737,0.81879,0
46,2026-04-22 12:46:04,16.1,0.183385,0.194037,5.67e-05,0.567748,0.852732,0.976223,0.894464,0.979713,0.778781,0.833517,0.090946,0.989737,0.87254,0.908905,0.110421,0.98785,0.867027,0.924842,0.127475,0.991641,0.886474,0.894464,0.113291,0.991851,0.806441,0.955371,0.796385,0
47,2026-04-22 12:46:20,16.0,0.189284,0.179853,5.52e-05,0.570744,0.843074,0.9766,0.927181,0.980123,0.780028,0.839827,0.092377,0.989946,0.872509,0.912504,0.107617,0.992124,0.875695,0.89929,0.104701,0.98779,0.878279,0.927181,0.110801,0.99136,0.808671,0.955175,0.765376,0
