epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
30,2026-04-22 14:20:10,17.4,20.762126,0.255866,2.00e-04,0.529841,0.81793,0.976923,0.885482,0.981777,0.754484,0.83504,0.0,0.990788,0.856704,0.90976,0.0,0.988388,0.821893,0.936455,0.0,0.993206,0.904538,0.885482,0.0,0.983672,0.770655,0.941199,0.741935,0
31,2026-04-22 14:20:27,17.3,19.002081,0.158289,2.00e-04,0.526056,0.825609,0.975377,0.887308,0.980059,0.750933,0.827236,0.0,0.98991,0.854917,0.905046,0.0,0.989592,0.800043,0.92464,0.0,0.990235,0.927172,0.887308,0.0,0.98414,0.764257,0.938377,0.774194,0
32,2026-04-22 14:20:44,17.3,20.036273,0.183127,2.00e-04,0.515686,0.780173,0.971693,0.826233,0.974972,0.751049,0.795985,2.5e-05,0.987303,0.854153,0.885941,5e-05,0.978184,0.838708,0.95596,0.032258,0.996615,0.877985,0.826233,2.5e-05,0.960763,0.775625,0.918868,0.646026,0
33,2026-04-22 14:21:02,17.5,21.231074,0.125919,2.00e-04,0.261454,0.432128,0.265472,0.959589,0.146529,0.637887,0.146474,0.0,0.251847,0.757774,0.250951,0.0,0.970202,0.880002,0.147721,0.0,0.147341,0.704185,0.959589,0.0,0.784158,0.684858,0.611527,0.0,0
34,2026-04-22 14:21:19,17.4,20.649097,0.102076,2.00e-04,0.520106,0.841384,0.973647,0.886112,0.977642,0.741515,0.818802,0.0,0.988669,0.845715,0.899806,0.0,0.985404,0.862923,0.914736,0.0,0.991962,0.842953,0.886112,0.0,0.979018,0.777516,0.940183,0.806452,0
35,2026-04-22 14:21:36,17.3,20.061578,0.203668,2.00e-04,0.515078,0.781114,0.970761,0.821929,0.973992,0.756156,0.789079,0.0,0.986796,0.857351,0.881609,0.0,0.977404,0.844272,0.951527,0.0,0.996395,0.881659,0.821929,0.0,0.964293,0.776845,0.921337,0.645161,0
36,2026-04-22 14:21:54,17.3,17.302405,0.23362,2.00e-04,0.238872,0.313174,0.541559,0.944979,0.482036,0.495847,0.22077,0.0,0.643527,0.59398,0.350163,0.0,0.984288,0.764963,0.225161,0.0,0.486423,0.540141,0.944979,0.0,0.534822,0.540911,0.398612,0.0,0
37,2026-04-22 14:22:11,17.4,20.285971,0.175171,2.00e-04,0.516398,0.771379,0.97615,0.92578,0.981615,0.714949,0.834245,0.0,0.990707,0.824569,0.909006,0.0,0.989808,0.901613,0.894699,0.0,0.991614,0.778609,0.92578,0.0,0.981676,0.757884,0.943349,0.612903,0
38,2026-04-22 14:22:29,17.3,20.57962,0.099343,2.00e-04,0.519452,0.63809,0.974139,0.888594,0.97906,0.740409,0.817691,0.000257,0.989401,0.845123,0.899159,0.000512,0.98849,0.820714,0.91115,0.064516,0.99032,0.885485,0.888594,0.000257,0.958835,0.762961,0.919758,0.231551,0
39,2026-04-22 14:22:46,17.4,20.437462,0.172383,2.00e-04,0.370484,0.383781,0.854023,0.934603,0.841285,0.648457,0.462996,0.0,0.912918,0.765538,0.617449,0.0,0.989319,0.881138,0.481425,0.0,0.849189,0.714824,0.934603,0.0,0.4781,0.685059,0.466284,0.0,0
40,2026-04-22 14:23:03,17.4,21.051033,0.187189,2.00e-04,0.528575,0.841698,0.975764,0.918743,0.980369,0.753437,0.832288,0.0,0.990071,0.85579,0.908029,0.0,0.992411,0.836445,0.898447,0.0,0.987747,0.886526,0.918743,0.0,0.989897,0.771749,0.946893,0.806452,0
41,2026-04-22 14:23:21,17.4,21.429116,0.209297,2.00e-04,0.522953,0.809258,0.974535,0.891978,0.978882,0.746844,0.822015,0.0,0.98931,0.851064,0.901927,0.0,0.987093,0.857345,0.913106,0.0,0.991545,0.854176,0.891978,0.0,0.98291,0.777138,0.940958,0.709677,0
42,2026-04-22 14:23:38,17.4,19.760625,0.223911,2.00e-04,0.52835,0.786142,0.976103,0.915101,0.980956,0.751871,0.833079,0.000101,0.990373,0.85503,0.908552,0.000201,0.99268,0.825698,0.903109,0.032258,0.988084,0.898511,0.915101,0.000101,0.98705,0.769227,0.94284,0.646358,0
43,2026-04-22 14:23:55,17.4,20.905464,0.178496,2.00e-04,0.475974,0.72712,0.97359,0.908796,0.981585,0.613035,0.814888,0.0,0.99069,0.71725,0.896602,0.0,0.987208,0.895058,0.889957,0.0,0.994207,0.683603,0.908796,0.0,0.978893,0.668102,0.932612,0.580645,0
