epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
33,2026-04-22 13:13:34,28.9,0.199522,0.239794,7.57e-05,0.532114,0.75127,0.968461,0.912357,0.971504,0.778629,0.792646,0.025067,0.985416,0.872664,0.878804,0.036721,0.990321,0.863918,0.859339,0.084728,0.980893,0.889859,0.912357,0.02724,0.968256,0.797991,0.931475,0.524343,0
34,2026-04-22 13:14:03,28.8,0.199877,0.249996,7.43e-05,0.53939,0.724916,0.967565,0.923014,0.970229,0.77593,0.804774,0.037467,0.984776,0.871185,0.888655,0.047804,0.992262,0.849785,0.863213,0.089985,0.977686,0.90308,0.923014,0.040111,0.951546,0.780795,0.92119,0.472763,0
35,2026-04-22 13:14:32,28.9,0.214379,0.231246,7.30e-05,0.538624,0.826425,0.971041,0.930051,0.973926,0.780831,0.798369,0.036673,0.986744,0.87409,0.883962,0.045666,0.992133,0.881906,0.849609,0.049905,0.981535,0.874013,0.930051,0.044195,0.956876,0.805234,0.915475,0.758566,0
36,2026-04-22 13:15:01,28.9,0.194162,0.224524,7.16e-05,0.556412,0.698103,0.975771,0.912628,0.979435,0.782831,0.842225,0.044182,0.989588,0.875725,0.913913,0.05662,0.991081,0.851918,0.916076,0.057166,0.988151,0.908325,0.912628,0.07035,0.973763,0.797255,0.941131,0.355924,0
37,2026-04-22 13:15:29,28.8,0.19861,0.279063,7.02e-05,0.559227,0.751981,0.963561,0.933277,0.965782,0.776117,0.857198,0.044365,0.982336,0.871036,0.922804,0.053596,0.993457,0.861883,0.913364,0.052752,0.97203,0.889285,0.933277,0.071509,0.971116,0.786682,0.955268,0.513994,0
38,2026-04-22 13:15:58,28.9,0.194736,0.205951,6.87e-05,0.563056,0.832341,0.97904,0.932809,0.983187,0.779966,0.854641,0.054562,0.991511,0.873538,0.92132,0.069772,0.993948,0.856099,0.910911,0.070876,0.989094,0.899694,0.932809,0.069607,0.991205,0.794417,0.953887,0.748717,0
39,2026-04-22 13:16:27,29.0,0.191119,0.240989,6.73e-05,0.553776,0.672137,0.973721,0.918926,0.977961,0.778268,0.852339,0.030723,0.988809,0.872403,0.92001,0.043122,0.991986,0.862324,0.922021,0.0488,0.985771,0.8913,0.918926,0.06051,0.977123,0.79193,0.952379,0.272103,0
40,2026-04-22 13:16:56,28.8,0.191724,0.215287,6.58e-05,0.55664,0.858553,0.978949,0.928847,0.983073,0.78039,0.854034,0.035496,0.991452,0.873776,0.920957,0.045779,0.993467,0.853276,0.91397,0.055452,0.989451,0.903874,0.928847,0.038981,0.99201,0.796913,0.955365,0.82338,0
41,2026-04-22 13:17:25,29.0,0.18591,0.202241,6.43e-05,0.566432,0.827778,0.978884,0.923149,0.983383,0.782734,0.853622,0.06294,0.99161,0.875024,0.92077,0.075315,0.992254,0.873004,0.919363,0.078111,0.990971,0.885832,0.923149,0.073887,0.9923,0.80458,0.955301,0.723453,0
42,2026-04-22 13:17:54,28.9,0.186513,0.204559,6.28e-05,0.564725,0.814589,0.978152,0.909854,0.982069,0.78086,0.846771,0.066544,0.990943,0.873911,0.916711,0.084299,0.990305,0.858447,0.924591,0.088376,0.991593,0.898516,0.909854,0.09306,0.980341,0.794088,0.944268,0.705412,0
43,2026-04-22 13:18:23,29.0,0.19988,0.264125,6.13e-05,0.559325,0.71445,0.966869,0.919841,0.969468,0.780451,0.857605,0.039919,0.984241,0.874422,0.923082,0.048132,0.991827,0.856455,0.927029,0.0532,0.97735,0.901183,0.919841,0.045559,0.970033,0.784089,0.953859,0.405402,0
