epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
27,2026-05-05 17:31:27,45.1,0.094796,0.206492,8.32e-05,0.580822,0.714974,0.978664,0.947591,0.984708,0.711491,0.870411,0.160564,0.99229,0.823208,0.930202,0.172886,0.996953,0.79903,0.91454,0.181139,0.987678,0.868669,0.947591,0.175722,0.991102,0.701562,0.95106,0.4923,0
28,2026-05-05 17:32:12,45.1,0.095786,0.174464,8.21e-05,0.599459,0.865428,0.983579,0.955332,0.989325,0.732795,0.895974,0.169609,0.994632,0.838764,0.944865,0.181269,0.995651,0.86023,0.935142,0.214234,0.993615,0.833287,0.955332,0.17768,0.997055,0.739894,0.960792,0.895598,1
29,2026-05-05 17:32:59,45.2,0.087687,0.168357,8.08e-05,0.602013,0.862462,0.98376,0.951195,0.989525,0.733109,0.896692,0.176239,0.994733,0.838334,0.945282,0.189009,0.995373,0.850214,0.940035,0.205294,0.994093,0.844422,0.951195,0.181585,0.997336,0.73677,0.961251,0.889364,1
30,2026-05-05 17:33:45,45.0,0.088253,0.165673,7.96e-05,0.604915,0.863314,0.98328,0.9464,0.989257,0.742796,0.894305,0.177643,0.994597,0.845304,0.943933,0.191448,0.996275,0.819173,0.942036,0.198979,0.992925,0.890516,0.9464,0.187988,0.997021,0.740614,0.960342,0.888986,1
31,2026-05-05 17:34:33,46.5,0.092268,0.174716,7.83e-05,0.597517,0.861094,0.983225,0.941937,0.989487,0.734571,0.893004,0.164976,0.994713,0.838905,0.943133,0.175128,0.995683,0.817885,0.945028,0.190083,0.993746,0.88075,0.941937,0.173692,0.997287,0.738116,0.960255,0.884911,0
32,2026-05-05 17:35:21,47.5,0.088735,0.177705,7.70e-05,0.593622,0.848691,0.982561,0.939471,0.989338,0.722412,0.89029,0.168163,0.994638,0.83138,0.941682,0.179617,0.996405,0.793532,0.944646,0.19073,0.992879,0.893058,0.939471,0.180998,0.997215,0.716441,0.958124,0.871509,0
33,2026-05-05 17:36:08,47.7,0.093413,0.164082,7.57e-05,0.60668,0.846757,0.984147,0.942708,0.989651,0.74481,0.898069,0.177163,0.994796,0.84716,0.946034,0.187406,0.994005,0.850562,0.950027,0.217714,0.995589,0.860395,0.942708,0.183088,0.997605,0.753969,0.963391,0.822911,1
34,2026-05-05 17:36:58,48.0,0.081321,0.159834,7.43e-05,0.613394,0.801023,0.984131,0.949301,0.989557,0.75256,0.899716,0.187906,0.994749,0.852052,0.947022,0.206054,0.99569,0.841406,0.945204,0.231246,0.99381,0.878538,0.949301,0.202932,0.997287,0.755276,0.962462,0.685333,1
35,2026-05-05 17:37:45,46.3,0.086685,0.16389,7.30e-05,0.605009,0.86508,0.983867,0.957853,0.989429,0.738084,0.897628,0.179314,0.994684,0.842395,0.945806,0.193787,0.996225,0.86265,0.934658,0.2252,0.993149,0.840199,0.957853,0.18798,0.996809,0.746509,0.961122,0.887608,0
36,2026-05-05 17:38:32,46.4,0.087523,0.165645,7.16e-05,0.605853,0.836923,0.982993,0.96081,0.98851,0.730725,0.893384,0.193448,0.994218,0.837421,0.943434,0.211077,0.996324,0.872145,0.927283,0.231141,0.992124,0.82191,0.96081,0.206075,0.992914,0.738022,0.956391,0.816356,0
37,2026-05-05 17:39:19,47.3,0.084332,0.165654,7.02e-05,0.607509,0.850499,0.984422,0.951124,0.989902,0.748691,0.900864,0.172972,0.994923,0.849222,0.947624,0.184526,0.995521,0.852217,0.944659,0.212742,0.994326,0.862916,0.951124,0.181725,0.997312,0.760546,0.96347,0.827481,0
38,2026-05-05 17:40:06,47.5,0.078505,0.166445,6.87e-05,0.603131,0.838383,0.984292,0.956679,0.990005,0.737095,0.900288,0.172009,0.994976,0.840376,0.947248,0.181892,0.995863,0.873249,0.938594,0.189059,0.99409,0.830068,0.956679,0.181678,0.997308,0.74907,0.96239,0.80369,0
39,2026-05-05 17:40:54,47.5,0.090526,0.165906,6.73e-05,0.607369,0.872478,0.98397,0.949921,0.989655,0.742783,0.89825,0.181076,0.994799,0.844572,0.946139,0.195327,0.995901,0.844025,0.942936,0.207798,0.993699,0.864258,0.949921,0.19274,0.99593,0.745744,0.961327,0.910363,0
40,2026-05-05 17:41:42,47.8,0.081876,0.167259,6.58e-05,0.606558,0.860011,0.984309,0.943234,0.989962,0.750156,0.899723,0.169795,0.994953,0.849686,0.946936,0.178401,0.995194,0.831767,0.951197,0.184327,0.994713,0.886064,0.943234,0.178226,0.997243,0.752597,0.96307,0.864366,0
41,2026-05-05 17:42:30,47.9,0.079815,0.170229,6.43e-05,0.605364,0.863951,0.984337,0.947034,0.990162,0.746122,0.900578,0.169393,0.995055,0.847132,0.947449,0.180667,0.995485,0.840814,0.948315,0.196326,0.994625,0.870946,0.947034,0.180562,0.997472,0.748954,0.962651,0.880249,0
42,2026-05-05 17:43:17,47.8,0.082231,0.165138,6.28e-05,0.607404,0.855162,0.984028,0.946738,0.98941,0.752919,0.899153,0.170139,0.994673,0.85181,0.946645,0.180959,0.995375,0.839417,0.947113,0.203093,0.993973,0.882775,0.946738,0.177873,0.995931,0.7605,0.962102,0.842883,0
43,2026-05-05 17:44:06,48.4,0.081181,0.164107,6.13e-05,0.605767,0.863241,0.984334,0.953119,0.989873,0.73912,0.901313,0.176868,0.994909,0.841345,0.947858,0.187039,0.994575,0.883389,0.943147,0.189586,0.995242,0.822766,0.953119,0.186133,0.997627,0.753768,0.964512,0.871444,0
44,2026-05-05 17:44:54,48.1,0.077523,0.161771,5.98e-05,0.606495,0.858776,0.984094,0.940916,0.990337,0.740601,0.898623,0.180262,0.995143,0.842918,0.946314,0.191745,0.99596,0.811425,0.952448,0.20203,0.994329,0.899809,0.940916,0.18967,0.997445,0.739783,0.96092,0.875625,0
45,2026-05-05 17:45:42,47.7,0.075835,0.162061,5.82e-05,0.612988,0.825903,0.984844,0.9581,0.990142,0.754662,0.903995,0.180308,0.995045,0.85311,0.949358,0.18918,0.996362,0.861485,0.94126,0.19011,0.993731,0.859882,0.9581,0.188856,0.997251,0.764172,0.964997,0.748541,0
46,2026-05-05 17:46:32,50.0,0.075059,0.161806,5.67e-05,0.616496,0.774906,0.984571,0.943787,0.990331,0.754014,0.901914,0.193559,0.99514,0.852424,0.948174,0.208116,0.995197,0.833662,0.95308,0.212653,0.995083,0.888103,0.943787,0.20693,0.997551,0.761173,0.964314,0.59923,1
47,2026-05-05 17:47:21,47.6,0.079627,0.156684,5.52e-05,0.616456,0.856469,0.984884,0.956808,0.990279,0.749993,0.904671,0.194703,0.995114,0.848442,0.949711,0.209177,0.996446,0.857006,0.943164,0.221985,0.993785,0.857582,0.956808,0.206491,0.99721,0.756119,0.964232,0.849056,0
48,2026-05-05 17:48:08,46.8,0.079931,0.232964,5.36e-05,0.583196,0.694774,0.972358,0.952326,0.975982,0.732495,0.894443,0.122651,0.987727,0.833073,0.943951,0.136967,0.995986,0.848555,0.936322,0.124605,0.979849,0.845853,0.952326,0.1981,0.979633,0.741863,0.958154,0.384305,0
49,2026-05-05 17:48:55,47.5,0.078892,0.179506,5.21e-05,0.592696,0.747872,0.982224,0.940675,0.988801,0.707595,0.896179,0.174315,0.994366,0.819818,0.944974,0.187066,0.995868,0.781195,0.949852,0.185393,0.992871,0.8836,0.940675,0.193163,0.990519,0.69587,0.961,0.586748,0
50,2026-05-05 17:49:43,47.4,0.072732,0.16261,5.05e-05,0.610847,0.87861,0.985105,0.957961,0.990277,0.756319,0.905451,0.170772,0.995113,0.853884,0.950168,0.180306,0.996202,0.867627,0.942966,0.197357,0.994027,0.856431,0.957961,0.180688,0.997554,0.766047,0.965444,0.904338,0
51,2026-05-05 17:50:30,47.4,0.071639,0.160958,4.89e-05,0.610566,0.846884,0.983992,0.948232,0.990175,0.738509,0.899553,0.193636,0.995062,0.841723,0.946833,0.21059,0.996188,0.826859,0.946051,0.224948,0.993938,0.874615,0.948232,0.207575,0.995758,0.74066,0.962525,0.837468,0
52,2026-05-05 17:51:17,47.4,0.076607,0.157282,4.74e-05,0.615063,0.863556,0.984911,0.950288,0.99052,0.742771,0.903578,0.198841,0.995236,0.843872,0.949094,0.215703,0.995376,0.856139,0.948438,0.237565,0.995095,0.853712,0.950288,0.218352,0.997539,0.75294,0.964456,0.87327,0
